Gene name,StrLabel,Label,Summary
PMP22,Membrane,0,"This gene encodes an integral membrane protein that is a major component of myelin in the peripheral nervous system. Studies suggest two alternately used promoters drive tissuespecific expression. Various mutations of this gene are causes of CharcotMarieTooth disease Type IA, DejerineSottas syndrome, and hereditary neuropathy with liability to pressure palsies. Alternative splicing results in multiple transcript variants. Might be involved in growth regulation, and in myelinization in the peripheral nervous system."
SELE,Membrane,0,The protein encoded by this gene is found in cytokinestimulated endothelial cells and is thought to be responsible for the accumulation of blood leukocytes at sites of inflammation by mediating the adhesion of cells to the vascular lining. It exhibits structural features such as the presence of lectin and EGFlike domains followed by short consensus repeat (SCR) domains that contain 6 conserved cysteine residues. These proteins are part of the selectin family of cell adhesion molecules. Adhesion molecules participate in the interaction between leukocytes and the endothelium and appear to be involved in the pathogenesis of atherosclerosis. ellsurface glycoprotein having a role in immunoadhesion. Mediates in the adhesion of blood neutrophils in cytokineactivated endothelium through interaction with SELPLG/PSGL1. May have a role in capillary morphogenesis.
HTR3B,Membrane,0,"The product of this gene belongs to the ligandgated ion channel receptor superfamily. This gene encodes subunit B of the type 3 receptor for 5hydroxytryptamine (serotonin), a biogenic hormone that functions as a neurotransmitter, a hormone, and a mitogen. This receptor causes fast, depolarizing responses in neurons after activation. It is not functional as a homomeric complex, but a pentaheteromeric complex with subunit A (HTR3A) displays the full functional features of this receptor. Forms serotonin (5hydroxytryptamine/5HT3)activated cation selective channel complexes, which when activated cause fast, depolarizing responses in neurons."
PRKAR1A,Membrane,0,"cAMP is a signaling molecule important for a variety of cellular functions. cAMP exerts its effects by activating the cAMPdependent protein kinase, which transduces the signal through phosphorylation of different target proteins. The inactive kinase holoenzyme is a tetramer composed of two regulatory and two catalytic subunits. cAMP causes the dissociation of the inactive holoenzyme into a dimer of regulatory subunits bound to four cAMP and two free monomeric catalytic subunits. Four different regulatory subunits and three catalytic subunits have been identified in humans. This gene encodes one of the regulatory subunits. This protein was found to be a tissuespecific extinguisher that downregulates the expression of seven liver genes in hepatoma x fibroblast hybrids. Mutations in this gene cause Carney complex (CNC). This gene can fuse to the RET protooncogene by gene rearrangement and form the thyroid tumorspecific chimeric oncogene known as PTC2. A nonconventional nuclear localization sequence (NLS) has been found for this protein which suggests a role in DNA replication via the protein serving as a nuclear transport protein for the second subunit of the Replication Factor C (RFC40). Several alternatively spliced transcript variants encoding two different isoforms have been observed. Regulatory subunit of the cAMPdependent protein kinases involved in cAMP signaling in cells."
SLC13A3,Membrane,0,"Mammalian sodiumdicarboxylate cotransporters transport succinate and other Krebs cycle intermediates. They fall into 2 categories based on their substrate affinity: low affinity and high affinity. Both the low and highaffinity transporters play an important role in the handling of citrate by the kidneys. The protein encoded by this gene represents the highaffinity form. Alternatively spliced transcript variants encoding different isoforms have been found for this gene, although the fulllength nature of some of them have not been characterized yet. Highaffinity sodiumdicarboxylate cotransporter that accepts a range of substrates with 46 carbon atoms, such as the citric acid cycle intermediates succinate and alphaketoglutarate (2oxoglutarate), as well as other compounds including NacetylLaspartate . Transports the dicarboxylate into the cell with a probable stoichiometry of 3 Na(+) for 1 divalent dicarboxylate, rendering the process electrogenic . Can transport citrate in a Na(+) dependent manner, recognizing the divalent form of citrate rather than the trivalent form which is normally found in blood ."
SLITRK6,Membrane,0,This gene encodes a member of the SLITRK protein family. Members of this family are integral membrane proteins that are characterized by two Nterminal leucinerich repeat (LRR) domains and a Cterminal region that shares homology with trk neurotrophin receptors. This protein functions as a regulator of neurite outgrowth required for normal hearing and vision. Mutations in this gene are a cause of myopia and deafness. Regulator of neurite outgrowth required for normal hearing and vision.
ADGRB3,Membrane,0, Receptor that plays a role in the regulation of synaptogenesis and dendritic spine formation at least partly via interaction with ELMO1 and RAC1 activity . Promotes myoblast fusion through ELMO/DOCK1 .
AP2B1,Membrane,0,"The protein encoded by this gene is one of two large chain components of the assembly protein complex 2, which serves to link clathrin to receptors in coated vesicles. The encoded protein is found on the cytoplasmic face of coated vesicles in the plasma membrane. Two transcript variants encoding different isoforms have been found for this gene. omponent of the adaptor protein complex 2 (AP2). Adaptor protein complexes function in protein transport via transport vesicles in different membrane traffic pathways. Adaptor protein complexes are vesicle coat components and appear to be involved in cargo selection and vesicle formation. AP2 is involved in clathrindependent endocytosis in which cargo proteins are incorporated into vesicles surrounded by clathrin (clathrincoated vesicles, CCVs) which are destined for fusion with the early endosome. The clathrin lattice serves as a mechanical scaffold but is itself unable to bind directly to membrane components. Clathrinassociated adaptor protein (AP) complexes which can bind directly to both the clathrin lattice and to the lipid and protein components of membranes are considered to be the major clathrin adaptors contributing the CCV formation. AP2 also serves as a cargo receptor to selectively sort the membrane proteins involved in receptormediated endocytosis. AP2 seems to play a role in the recycling of synaptic vesicle membranes from the presynaptic surface. AP2 recognizes YXX[FILMV] (YXXPhi) and [ED]XXXL [LI] endocytosis signal motifs within the cytosolic tails of transmembrane cargo molecules. AP2 may also play a role in maintaining normal postendocytic trafficking through the ARF6regulated, non clathrin pathway. During longterm potentiation in hippocampal neurons, AP2 is responsible for the endocytosis of ADAM10 . The AP2 beta subunit acts via its Cterminal appendage domain as a scaffolding platform for endocytic accessory proteins; at least some clathrinassociated sorting proteins (CLASPs) are recognized by their [DE]X(1,2)FXX[FL]XXXR motif. The AP2 beta subunit binds to clathrin heavy chain, promoting clathrin lattice assembly; clathrin displaces at least some CLASPs from AP2B1 which probably then can be positioned for further coat assembly."
FFAR1,Membrane,0,"This gene encodes a member of the GP40 family of G proteincoupled receptors that are clustered together on chromosome 19. The encoded protein is a receptor for medium and long chain free fatty acids and may be involved in the metabolic regulation of insulin secretion. Polymorphisms in this gene may be associated with type 2 diabetes. Gprotein coupled receptor for medium and long chain saturated and unsaturated fatty acids that plays an important role in glucose homeostasis. Fatty acid binding increases glucosestimulated insulin secretion, and may also enhance the secretion of glucagonlike peptide 1 (GLP1). May also play a role in bone homeostasis; receptor signaling activates pathways that inhibit osteoclast differentiation . Ligand binding leads to a conformation change that triggers signaling via Gproteins that activate phospholipase C, leading to an increase of the intracellular calcium concentration. Seems to act through a G(q) and G(i)mediated pathway. Mediates the antiinflammatory effects of omega3 polyunsaturated fatty acids (PUFAs) via inhibition of NLRP3 inflammasome activation."
FFAR3,Membrane,0,"Enables G proteincoupled receptor activity. Involved in adenylate cyclaseinhibiting G proteincoupled receptor signaling pathway and cellular response to fatty acid. Located in plasma membrane. G proteincoupled receptor that is activated by a major product of dietary fiber digestion, the short chain fatty acids (SCFAs), and that plays a role in the regulation of wholebody energy homeostasis and in intestinal immunity. In omnivorous mammals, the short chain fatty acids acetate, propionate and butyrate are produced primarily by the gut microbiome that metabolizes dietary fibers. SCFAs serve as a source of energy but also act as signaling molecules. That G proteincoupled receptor is probably coupled to the pertussis toxin sensitive, G(i/o)alpha family of G proteins. Its activation results in the formation of inositol 1,4,5trisphosphate, the mobilization of intracellular calcium, the phosphorylation of the MAPK3/ERK1 and MAPK1/ERK2 kinases and the inhibition of intracellular cAMP accumulation . Activated by SCFAs and by beta hydroxybutyrate, a ketone body produced by the liver upon starvation, it inhibits Ntype calcium channels and modulates the activity of sympathetic neurons through a signaling cascade involving the beta and gamma subunits of its coupled G protein, phospholipase C and MAP kinases. Thereby, it may regulate energy expenditure through the control of the sympathetic nervous system that controls for instance heart rate. Upon activation by SCFAs accumulating in the intestine, it may also signal to the brain via neural circuits which in turn would regulate intestinal gluconeogenesis. May also control the production of hormones involved in wholebody energy homeostasis. May for instance, regulate blood pressure through renin secretion. May also regulate secretion of the PYY peptide by enteroendocrine cells and control gut motility, intestinal transit rate, and the harvesting of energy from SCFAs produced by gut microbiota. May also indirectly regulate the production of LEP/Leptin, a hormone acting on the CNS to inhibit food intake, in response to the presence of shortchain fatty acids in the intestine. Finally, may also play a role in glucose homeostasis. Besides its role in energy homeostasis, may play a role in intestinal immunity. May mediate the activation of the inflammatory and immune response by SCFAs in the gut, regulating the rapid production of chemokines and cytokines by intestinal epithelial cells. Among SCFAs, the fatty acids containing less than 6 carbons, the most potent activators are probably propionate, butyrate and pentanoate while acetate is a poor activator ."
SLC16A2,Membrane,0,"This gene encodes an integral membrane protein that functions as a transporter of thyroid hormone. The encoded protein facilitates the cellular importation of thyroxine (T4), triiodothyronine (T3), reverse triiodothyronine (rT3) and diidothyronine (T2). This gene is expressed in many tissues and likely plays an important role in the development of the central nervous system. Loss of function mutations in this gene are associated with psychomotor retardation in males while females exhibit no neurological defects and more moderate thyroiddeficient phenotypes. This gene is subject to Xchromosome inactivation. Mutations in this gene are the cause of AllanHerndonDudley syndrome. Specific thyroid hormone transmembrane transporter, that mediates both uptake and efflux of thyroid hormones across the cell membrane independently of pH or a Na(+) gradient. Major substrates are the iodothyronines T3 and T4 and to a lesser extent rT3 and 3,3 diiodothyronine (3,3'T2) . Acts as an important mediator of thyroid hormone transport, especially T3, through the bloodbrain barrier (Probable) ."
SLC6A5,Membrane,0,This gene encodes a sodium and chloridedependent glycine neurotransmitter transporter. This integral membrane glycoprotein is responsible for the clearance of extracellular glycine during glycinemediated neurotransmission. This protein is found in glycinergic axons and maintains a high presynaptic pool of neurotransmitter at glycinergic synapses. Mutations in this gene cause hyperekplexia; a heterogenous neurological disorder characterized by exaggerated startle responses and neonatal apnea. Two transcript variants encoding different isoforms have been found for this gene. Sodium and chloridedependent glycine transporter . Terminates the action of glycine by its high affinity sodiumdependent reuptake into presynaptic terminals . May be responsible for the termination of neurotransmission at strychninesensitive glycinergic synapses .
ABCC10,Membrane,0,"The protein encoded by this gene is a member of the superfamily of ATPbinding cassette (ABC) transporters. ABC proteins transport various molecules across extra and intracellular membranes. ABC genes are divided into seven distinct subfamilies (ABC1, MDR/TAP, MRP, ALD, OABP, GCN20, and White). This ABC fulltransporter is a member of the MRP subfamily which is involved in multidrug resistance. Multiple transcript variants encoding different isoforms have been found for this gene. ATPdependent transporter of the ATPbinding cassette (ABC) family that actively extrudes physiological compounds, and xenobiotics from cells. Lipophilic anion transporter that mediates ATPdependent transport of glucuronide conjugates such as estradiol17betao glucuronide and GSH conjugates such as leukotriene C4 (LTC4) . May contribute to regulate the transport of organic compounds in testes across the bloodtestis barrier (Probable). Mediates multidrug resistance (MDR) in cancer cells by preventing the intracellular accumulation of certain antitumor drugs, such as, docetaxel and paclitaxel . Does not transport glycocholic acid, taurocholic acid, MTX, folic acid, cAMP, or cGMP ."
HPN,Membrane,0," Serine protease that cleaves extracellular substrates, and contributes to the proteolytic processing of growth factors, such as HGF and MST1/HGFL . Plays a role in cell growth and maintenance of cell morphology . Plays a role in the proteolytic processing of ACE2 . Mediates the proteolytic cleavage of urinary UMOD that is required for UMOD polymerization ."
LY6G6C,Membrane,0,"LY6G6C belongs to a cluster of leukocyte antigen6 (LY6) genes located in the major histocompatibility complex (MHC) class III region on chromosome 6. Members of the LY6 superfamily typically contain 70 to 80 amino acids, including 8 to 10 cysteines. Most LY6 proteins are attached to the cell surface by a glycosylphosphatidylinositol (GPI) anchor that is directly involved in signal transduction .. "
SLC22A16,Membrane,0,This gene encodes a member of the organic zwitterion transporter protein family which transports carnitine. The encoded protein has also been shown to transport anticancer drugs like bleomycin (PMID: 20037140) successful treatment has been correlated with the level of activity of this transporter in tumor cells. Facilitative organic cation transporter that mediates the transport of carnitine as well as the polyamine spermidine . Mediates the partially Na(+) dependent bidirectional transport of carnitine . May mediate Lcarnitine secretion from testis epididymal epithelium into the lumen which is involved in the maturation of spermatozoa .
MUSK,Membrane,0,"This gene encodes a musclespecific tyrosine kinase receptor. The encoded protein may play a role in clustering of the acetylcholine receptor in the postsynaptic neuromuscular junction. Mutations in this gene have been associated with congenital myasthenic syndrome. Alternatively spliced transcript variants have been described. Receptor tyrosine kinase which plays a central role in the formation and the maintenance of the neuromuscular junction (NMJ), the synapse between the motor neuron and the skeletal muscle . Recruitment of AGRIN by LRP4 to the MUSK signaling complex induces phosphorylation and activation of MUSK, the kinase of the complex. The activation of MUSK in myotubes regulates the formation of NMJs through the regulation of different processes including the specific expression of genes in subsynaptic nuclei, the reorganization of the actin cytoskeleton and the clustering of the acetylcholine receptors (AChR) in the postsynaptic membrane. May regulate AChR phosphorylation and clustering through activation of ABL1 and Src family kinases which in turn regulate MUSK. DVL1 and PAK1 that form a ternary complex with MUSK are also important for MUSKdependent regulation of AChR clustering. May positively regulate Rho family GTPases through FNTA. Mediates the phosphorylation of FNTA which promotes prenylation, recruitment to membranes and activation of RAC1 a regulator of the actin cytoskeleton and of gene expression. Other effectors of the MUSK signaling include DNAJA3 which functions downstream of MUSK. May also play a role within the central nervous system by mediating cholinergic responses, synaptic plasticity and memory formation ."
DDR2,Membrane,0,"This gene encodes a member of the discoidin domain receptor subclass of the receptor tyrosine kinase (RTKs) protein family. RTKs play a key role in the communication of cells with their microenvironment. The encoded protein is a collageninduced receptor that activates signal transduction pathways involved in cell adhesion, proliferation, and extracellular matrix remodeling. This protein is expressed in numerous cell types and may alos be involved in wound repair and regulate tumor growth and invasiveness. Mutations in this gene are the cause of short limbhand type spondylometaepiphyseal dysplasia. Tyrosine kinase involved in the regulation of tissues remodeling . It functions as cell surface receptor for fibrillar collagen and regulates cell differentiation, remodeling of the extracellular matrix, cell migration and cell proliferation. Required for normal bone development. Regulates osteoblast differentiation and chondrocyte maturation via a signaling pathway that involves MAP kinases and leads to the activation of the transcription factor RUNX2. Regulates remodeling of the extracellular matrix by up regulation of the collagenases MMP1, MMP2 and MMP13, and thereby facilitates cell migration and tumor cell invasion. Promotes fibroblast migration and proliferation, and thereby contributes to cutaneous wound healing."
KCNS1,Membrane,0,Voltagegated potassium channels form the largest and most diversified class of ion channels and are present in both excitable and nonexcitable cells. Their main functions are associated with the regulation of the resting membrane potential and the control of the shape and frequency of action potentials. The alpha subunits are of 2 types: those that are functional by themselves and those that are electrically silent but capable of modulating the activity of specific functional alpha subunits. The protein encoded by this gene is not functional by itself but can form heteromultimers with member 1 and with member 2 (and possibly other members) of the Shabrelated subfamily of potassium voltagegated channel proteins. This gene belongs to the S subfamily of the potassium channel family. Potassium channel subunit that does not form functional channels by itself. Can form functional heterotetrameric channels with KCNB1 and KCNB2; modulates the delayed rectifier voltagegated potassium channel activation and deactivation rates of KCNB1 and KCNB2 .
SLC6A3,Membrane,0,"This gene encodes a dopamine transporter which is a member of the sodium and chloridedependent neurotransmitter transporter family. The 3' UTR of this gene contains a 40 bp tandem repeat, referred to as a variable number tandem repeat or VNTR, which can be present in 3 to 11 copies. Variation in the number of repeats is associated with idiopathic epilepsy, attentiondeficit hyperactivity disorder, dependence on alcohol and cocaine, susceptibility to Parkinson disease and protection against nicotine dependence. Mediates sodium and chloridedependent transport of dopamine . Also mediates sodium and chloride dependent transport of norepinephrine (also known as noradrenaline) . Regulator of lightdependent retinal hyaloid vessel regression, downstream of OPN5 signaling ."
KCNJ10,Membrane,0,"This gene encodes a member of the inward rectifiertype potassium channel family, characterized by having a greater tendency to allow potassium to flow into, rather than out of, a cell. The encoded protein may form a heterodimer with another potassium channel protein and may be responsible for the potassium buffering action of glial cells in the brain. Mutations in this gene have been associated with seizure susceptibility of common idiopathic generalized epilepsy syndromes. May be responsible for potassium buffering action of glial cells in the brain. Inward rectifier potassium channels are characterized by a greater tendency to allow potassium to flow into the cell rather than out of it. Their voltage dependence is regulated by the concentration of extracellular potassium; as external potassium is raised, the voltage range of the channel opening shifts to more positive voltages. The inward rectification is mainly due to the blockage of outward current by internal magnesium. Can be blocked by extracellular barium and cesium . In the kidney, together with KCNJ16, mediates basolateral K(+) recycling in distal tubules; this process is critical for Na(+) reabsorption at the tubules."
ARHGEF39,Membrane,0,Predicted to enable guanylnucleotide exchange factor activity. Involved in positive regulation of cell migration. Located in plasma membrane. Promotes cell proliferation.
SEMA4D,Membrane,0,"Enables identical protein binding activity; semaphorin receptor binding activity; and transmembrane signaling receptor activity. Involved in several processes, including positive regulation of phosphatidylinositol 3kinase signaling; regulation of neuron projection development; and regulation of phosphate metabolic process. Is integral component of plasma membrane. ell surface receptor for PLXNB1 and PLXNB2 that plays an important role in cellcell signaling . Regulates GABAergic synapse development . Promotes the development of inhibitory synapses in a PLXNB1dependent manner . Modulates the complexity and arborization of developing neurites in hippocampal neurons by activating PLXNB1 and interaction with PLXNB1 mediates activation of RHOA . Promotes the migration of cerebellar granule cells . Plays a role in the immune system; induces Bcells to aggregate and improves their viability (in vitro) . Induces endothelial cell migration through the activation of PTK2B/PYK2, SRC, and the phosphatidylinositol 3kinaseAKT pathway ."
FPR1,Membrane,0,"This gene encodes a G proteincoupled receptor of mammalian phagocytic cells that is a member of the Gprotein coupled receptor 1 family. The protein mediates the response of phagocytic cells to invasion of the host by microorganisms and is important in host defense and inflammation. High affinity receptor for Nformylmethionyl peptides (fMLP), which are powerful neutrophil chemotactic factors . Binding of fMLP to the receptor stimulates intracellular calcium mobilization and superoxide anion release . This response is mediated via a Gprotein that activates a phosphatidylinositolcalcium second messenger system . Receptor for TAFA4, mediates its effects on chemoattracting macrophages, promoting phagocytosis and increasing ROS release . Receptor for cathepsin CTSG, leading to increased phagocyte chemotaxis ."
PTH1R,Membrane,0,"The protein encoded by this gene is a member of the Gprotein coupled receptor family 2. This protein is a receptor for parathyroid hormone (PTH) and for parathyroid hormonelike hormone (PTHLH). The activity of this receptor is mediated by G proteins which activate adenylyl cyclase and also a phosphatidylinositolcalcium second messenger system. Defects in this receptor are known to be the cause of Jansen's metaphyseal chondrodysplasia (JMC), chondrodysplasia Blomstrand type (BOCD), as well as enchodromatosis. Two transcript variants encoding the same protein have been found for this gene. Receptor for parathyroid hormone and for parathyroid hormone related peptide. The activity of this receptor is mediated by G proteins which activate adenylyl cyclase and also a phosphatidylinositolcalcium second messenger system."
PRMT8,Membrane,0,"Arginine methylation is a widespread posttranslational modification mediated by arginine methyltransferases, such as PRMT8. Arginine methylation is involved in a number of cellular processes, including DNA repair, RNA transcription, signal transduction, protein compartmentalization, and possibly protein translation .. SadenosylLmethioninedependent and membraneassociated arginine methyltransferase that can both catalyze the formation of omegaN monomethylarginine (MMA) and asymmetrical dimethylarginine (aDMA) in proteins such as NIFK, myelin basic protein, histone H4, H2A and H2A/H2B dimer . Able to mono and dimethylate EWS protein; however its precise role toward EWS remains unclear as it still interacts with fully methylated EWS ."
SLC7A1,Membrane,0,"Enables Larginine transmembrane transporter activity and Lhistidine transmembrane transporter activity. Involved in amino acid transport. Located in membrane. Part of apical plasma membrane; basolateral plasma membrane; and proteincontaining complex. Highaffinity, low capacity permease involved in the transport of the cationic amino acids (arginine, lysine and ornithine) in nonhepatic tissues."
SCN8A,Membrane,0,"This genomic region, which overlaps a proteincoding exon of the SCN8A (sodium voltagegated channel alpha subunit 8) gene, was predicted to be an exonic enhancer (eExon) based on an enhancerassociated chromatin signature (H3K4me1, H3K27ac and p300) in liver. It was validated as a functional enhancer by reporter assays in HepG2 cells and mouse liver. This eExon was found to be associated with the HNF4A and HNF4G transcription factors by ChIP assays in human liver cells. Mediates the voltagedependent sodium ion permeability of excitable membranes . Assuming opened or closed conformations in response to the voltage difference across the membrane, the protein forms a sodiumselective channel through which Na(+) ions may pass in accordance with their electrochemical gradient."
AMER2,Membrane,0,"Enables phosphatidylinositol4,5bisphosphate binding activity. Involved in negative regulation of canonical Wnt signaling pathway. Located in plasma membrane. Negative regulator of the canonical Wnt signaling pathway involved in neuroectodermal patterning. Acts by specifically binding phosphatidylinositol 4,5bisphosphate (PtdIns(4,5)P2), translocating to the cell membrane and interacting with key regulators of the canonical Wnt signaling pathway, such as components of the betacatenin destruction complex."
SLC47A1,Membrane,0,"This gene is located within the SmithMagenis syndrome region on chromosome 17. It encodes a protein of unknown function. Multidrug efflux pump that functions as a H(+)/organic cation antiporter . Plays a physiological role in the excretion of cationic compounds including endogenous metabolites, drugs, toxins through the kidney and liver, into urine and bile respectively . Mediates the efflux of endogenous compounds such as creatinine, vitamin B1/thiamine, agmatine and estrone3sulfate . May also contribute to regulate the transport of cationic compounds in testis across the bloodtestisbarrier (Probable)."
TMEFF1,Membrane,0,This locus represents naturally occurring readthrough transcription from the neighboring MSANTD3 (Myb/SANTlike DNAbinding domain containing 3) and TMEFF1 (transmembrane protein with EGFlike and two follistatinlike domains 1) genes. The readthrough transcript encodes a fusion protein that shares sequence identity with the products of each individual gene. May inhibit NODAL and BMP signaling during neural patterning . May be a tumor suppressor in brain cancers.
GRM4,Membrane,0,"Lglutamate is the major excitatory neurotransmitter in the central nervous system and activates both ionotropic and metabotropic glutamate receptors. Glutamatergic neurotransmission is involved in most aspects of normal brain function and can be perturbed in many neuropathologic conditions. The metabotropic glutamate receptors are a family of G proteincoupled receptors, that have been divided into 3 groups on the basis of sequence homology, putative signal transduction mechanisms, and pharmacologic properties. Group I includes GRM1 and GRM5 and these receptors have been shown to activate phospholipase C. Group II includes GRM2 and GRM3 while Group III includes GRM4, GRM6, GRM7 and GRM8. Group II and III receptors are linked to the inhibition of the cyclic AMP cascade but differ in their agonist selectivities. Several transcript variants encoding different isoforms have been found for this gene. Gprotein coupled receptor for glutamate. Ligand binding causes a conformation change that triggers signaling via guanine nucleotidebinding proteins (G proteins) and modulates the activity of downstream effectors. Signaling inhibits adenylate cyclase activity."
GRM3,Membrane,0, Gprotein coupled receptor for glutamate. Ligand binding causes a conformation change that triggers signaling via guanine nucleotidebinding proteins (G proteins) and modulates the activity of downstream effectors. Signaling inhibits adenylate cyclase activity.
C5AR2,Membrane,0,"This gene encodes a Gprotein coupled receptor 1 family member involved in the complement system of the innate immune response. Unlike classical Gprotein coupled receptors, the encoded protein does not associate with intracellular Gproteins. It may instead modulate signal transduction through the betaarrestin pathway, and may alternatively act as a decoy receptor. This gene may be involved in coronary artery disease and in the pathogenesis of sepsis. Alternative splicing results in multiple transcript variants. Receptor for the chemotactic and inflammatory C3a, C4a and C5a anaphylatoxin peptides and also for their dearginated forms ASP/C3adesArg, C4adesArg and C5adesArg respectively. Couples weakly to G(i)mediated signaling pathways."
LY6G6F,Membrane,0,This locus represents naturally occurring readthrough transcription between the neighboring LY6G6F (lymphocyte antigen 6 family member G6F) and LY6G6D (lymphocyte antigen 6 family member G6D) genes on chromosome 6. The readthrough transcript encodes a fusion protein that shares sequence identity with each individual gene product. May play a role in the downstream signal transduction pathways involving GRB2 and GRB7.
DPP6,Membrane,0,"This gene encodes a singlepass type II membrane protein that is a member of the peptidase S9B family of serine proteases. This protein has no detectable protease activity, most likely due to the absence of the conserved serine residue normally present in the catalytic domain of serine proteases. However, it does bind specific voltagegated potassium channels and alters their expression and biophysical properties. Variations in this gene may be associated with susceptibility to amyotrophic lateral sclerosis and with idiopathic ventricular fibrillation. Alternative splicing results in multiple transcript variants. Promotes cell surface expression of the potassium channel KCND2 . Modulates the activity and gating characteristics of the potassium channel KCND2 . Has no dipeptidyl aminopeptidase activity ."
SLC7A6,Membrane,0,"Enables basic amino acid transmembrane transporter activity. Involved in basic amino acid transmembrane transport and ornithine transport. Located in intracellular membranebounded organelle and plasma membrane. Heterodimer with SLC3A2, that functions as an antiporter which operates as an efflux route by exporting cationic amino acids such as Larginine from inside the cells in exchange with neutral amino acids like Lleucine, Lglutamine and isoleucine, plus sodium ions and may participate in nitric oxide synthesis . Also exchanges Larginine with Llysine in a sodiumindependent manner . The transport mechanism is electroneutral and operates with a stoichiometry of 1:1 . Contributes to ammoniainduced increase of Larginine uptake in cerebral cortical astrocytes leading to ammoniadependent increase of nitric oxide (NO) production via inducible nitric oxide synthase (iNOS) induction, and protein nitration . May mediate transport of ornithine in retinal pigment epithelial (RPE) cells . May also transport glycine betaine in a sodium dependent manner from the cumulus granulosa into the enclosed oocyte ."
KCNS3,Membrane,0,Voltagegated potassium channels form the largest and most diversified class of ion channels and are present in both excitable and nonexcitable cells. Their main functions are associated with the regulation of the resting membrane potential and the control of the shape and frequency of action potentials. The alpha subunits are of 2 types: those that are functional by themselves and those that are electrically silent but capable of modulating the activity of specific functional alpha subunits. The protein encoded by this gene is not functional by itself but can form heteromultimers with member 1 and with member 2 (and possibly other members) of the Shabrelated subfamily of potassium voltagegated channel proteins. This gene belongs to the S subfamily of the potassium channel family. Alternatively spliced transcript variants encoding the same protein have been found for this gene. Potassium channel subunit that does not form functional channels by itself. Can form functional heterotetrameric channels with KCNB1; modulates the delayed rectifier voltagegated potassium channel activation and deactivation rates of KCNB1 . Heterotetrameric channel activity formed with KCNB1 show increased current amplitude with the threshold for action potential activation shifted towards more negative values in hypoxictreated pulmonary artery smooth muscle cells .
SLC51B,Membrane,0,"Predicted to enable protein heterodimerization activity and transmembrane transporter activity. Involved in bile acid secretion. Located in basolateral plasma membrane. Essential component of the Ostalpha/Ostbeta complex, a heterodimer that acts as the intestinal basolateral transporter responsible for bile acid export from enterocytes into portal blood . Modulates SLC51A glycosylation, membrane trafficking and stability activities . The Ostalpha/Ostbeta complex efficiently transports the major species of bile acids (taurocholate) . Taurine conjugates are transported more efficiently across the basolateral membrane than glycine conjugated bile acids . Can also transport steroids such as estrone 3sulfate and dehydroepiandrosterone 3sulfate, therefore playing a role in the enterohepatic circulation of sterols . Able to transport eicosanoids such as prostaglandin E2 ."
PLXNB2,Membrane,0,"Members of the B class of plexins, such as PLXNB2 are transmembrane receptors that participate in axon guidance and cell migration in response to semaphorins (Perrot et al. (2002) [PubMed 12183458]).. ell surface receptor for SEMA4C, SEMA4D and SEMA4G that plays an important role in cellcell signaling . Plays a role in glutamatergic synapse development and is required for SEMA4A mediated excitatory synapse development . Binding to class 4 semaphorins promotes downstream activation of RHOA and phosphorylation of ERBB2 at 'Tyr1248' . Required for normal differentiation and migration of neuronal cells during brain corticogenesis and for normal embryonic brain development . Regulates the migration of cerebellar granule cells in the developing brain . Plays a role in RHOA activation and subsequent changes of the actin cytoskeleton . Plays a role in axon guidance, invasive growth and cell migration . May modulate the activity of RAC1 and CDC42 ."
SLC52A3,Membrane,0,"This gene encodes a riboflavin transporter protein that is strongly expressed in the intestine and likely plays a role in intestinal absorption of riboflavin. The protein is predicted to have eleven transmembrane domains and a cell surface localization signal in the Cterminus. Mutations at this locus have been associated with BrownVialettoVan Laere syndrome and FazioLonde disease. Plasma membrane transporter mediating the uptake by cells of the water soluble vitamin B2/riboflavin that plays a key role in biochemical oxidationreduction reactions of the carbohydrate, lipid, and amino acid metabolism . Humans are unable to synthesize vitamin B2/riboflavin and must obtain it via intestinal absorption ."
TGFBR2,Membrane,0,"The protein encoded by this gene is a transmembrane protein that has a protein kinase domain, forms a heterodimeric complex with TGFbeta receptor type1, and binds TGFbeta. This receptor/ligand complex phosphorylates proteins, which then enter the nucleus and regulate the transcription of genes related to cell proliferation, cell cycle arrest, wound healing, immunosuppression, and tumorigenesis. Mutations in this gene have been associated with Marfan Syndrome, LoeysDeitz Aortic Aneurysm Syndrome, and the development of various types of tumors. Alternatively spliced transcript variants encoding different isoforms have been characterized. Transmembrane serine/threonine kinase forming with the TGF beta type I serine/threonine kinase receptor, TGFBR1, the non promiscuous receptor for the TGFbeta cytokines TGFB1, TGFB2 and TGFB3. Transduces the TGFB1, TGFB2 and TGFB3 signal from the cell surface to the cytoplasm and thus regulates a plethora of physiological and pathological processes including cell cycle arrest in epithelial and hematopoietic cells, control of mesenchymal cell proliferation and differentiation, wound healing, extracellular matrix production, immunosuppression and carcinogenesis. The formation of the receptor complex composed of 2 TGFBR1 and 2 TGFBR2 molecules symmetrically bound to the cytokine dimer results in the phosphorylation and activation of TGFBR1 by the constitutively active TGFBR2. Activated TGFBR1 phosphorylates SMAD2 which dissociates from the receptor and interacts with SMAD4. The SMAD2SMAD4 complex is subsequently translocated to the nucleus where it modulates the transcription of the TGFbetaregulated genes. This constitutes the canonical SMADdependent TGFbeta signaling cascade. Also involved in noncanonical, SMADindependent TGFbeta signaling pathways."
